Genome	Total_ARGs	blaZ	mecA	mecC	Category	Total_Transporters	Max_Bitscore	Min_Bitscore	Mean_Bitscore	Median_Bitscore	Max_E_Value	Min_E_Value	Mean_E_Value	Median_E_Value	Max_Identity	Min_Identity	Mean_Identity	Median_Identity	Max_Length	Min_Length	Mean_Length	Median_Length
GCA_022405235.1_ASM2240523v1	9	1	0	0	MRSA	130	1453	50.1	224.529230769231	115	2.71e-06	0	2.61997775667975e-08	2.7285e-30	100	25.141	39.8298	31.3065	728	70	308.184615384615	243
GCA_022405255.1_ASM2240525v1	9	0	0	0	MSSA	133	1445	50.1	221.313533834586	114	2.98e-06	0	2.77202593819146e-08	7.12e-30	100	25.137	39.6048872180451	31.25	728	70	304.360902255639	243
GCA_022405295.1_ASM2240529v1	9	1	0	0	MRSA	136	1436	50.1	216.224264705882	113	2.81e-06	0	4.93518794858601e-08	3.165e-29	100	25.175	39.5341176470588	31.219	727	70	296.433823529412	240
GCA_022405315.1_ASM2240531v1	10	1	0	0	MRSA	130	1453	50.1	224.02	115	3.06e-06	0	3.04120001277288e-08	2.26e-30	100	25.141	39.8938	31.2765	710	70	306.715384615385	242
GCA_022405355.1_ASM2240535v1	15	1	1	0	MRSA	137	1452	52.4	217.163503649635	113	2.35e-07	0	4.53675699682076e-09	4.11e-29	100	25.235	39.4009635036496	30.962	710	70	301.248175182482	240
GCA_022405375.1_ASM2240537v1	10	1	0	0	MRSA	134	1445	50.1	220.323134328358	113.5	2.98e-06	0	2.99899589352262e-08	6.075e-30	100	25.083	39.5023507462687	31.195	728	70	304.097014925373	242
GCA_022405415.1_ASM2240541v1	10	0	0	0	MSSA	129	1453	50.1	225.400775193798	116	3.06e-06	0	2.9139302045016e-08	6.4e-31	100	25.141	39.9854728682171	31.22	710	70	306.271317829457	241
GCA_022405435.1_ASM2240543v1	10	1	0	0	MRSA	132	1446	50.1	222.70303030303	114	3.03e-06	0	2.82547093545091e-08	6.01e-30	100	25.21	39.7490303030303	31.3345	710	70	305.628787878788	242
GCA_022405455.1_ASM2240545v1	10	1	0	0	MRSA	134	1445	50.1	220.240298507463	112.5	2.98e-06	0	2.75431679210021e-08	3.765e-29	100	25.137	39.4879402985075	31.195	728	70	304.746268656716	243
GCA_022405495.1_ASM2240549v1	10	1	0	0	MRSA	145	1447	50.1	208.216551724138	110	2.83e-06	0	4.43138225488357e-08	4.54e-28	100	25.067	38.8843172413793	30.769	727	69	290.793103448276	237
GCA_022405555.1_ASM2240555v1	10	1	0	0	MRSA	135	1445	50.1	218.977037037037	113	2.98e-06	0	2.73404036838101e-08	1.15e-29	100	25.137	39.5337111111111	31.25	728	70	302.725925925926	243
GCA_022405575.1_ASM2240557v1	9	1	0	0	MRSA	130	1453	50.1	224.478461538462	115	2.71e-06	0	2.62067006123206e-08	2.7285e-30	100	25.141	39.7632384615385	31.206	728	70	309.438461538462	244.5
GCA_022405615.1_ASM2240561v1	10	1	0	0	MRSA	142	1447	50.1	211.31338028169	111.5	2.83e-06	0	4.52919284719238e-08	2.775e-28	100	25.067	38.9612746478873	30.9525	727	70	294.218309859155	237.5
GCA_022405655.1_ASM2240565v1	9	0	0	0	MSSA	134	1445	50.1	220.403731343284	113.5	2.98e-06	0	2.75444365506962e-08	6.075e-30	100	25.137	39.4984925373134	31.195	728	70	305.007462686567	242
GCA_022405755.1_ASM2240575v1	9	0	0	0	MSSA	134	1445	50.1	220.416417910448	113.5	2.98e-06	0	2.75431678939797e-08	9.31e-30	100	25.137	39.4959552238806	31.195	728	70	305.10447761194	243
GCA_022405775.1_ASM2240577v1	10	1	0	0	MRSA	130	1453	50.1	224.062307692308	115	3.06e-06	0	3.04390001277288e-08	2.26e-30	100	25.141	39.8960461538462	31.2765	710	70	306.684615384615	242
GCA_022405815.1_ASM2240581v1	10	1	0	0	MRSA	138	1436	50.1	216.116666666667	112.5	2.91e-06	0	2.3693214596682e-08	2.595e-29	100	25.052	39.1846884057971	30.9525	710	70	299.797101449275	240
GCA_022405835.1_ASM2240583v1	10	1	0	0	MRSA	138	1436	50.1	216.116666666667	112.5	2.91e-06	0	2.3693214596682e-08	2.595e-29	100	25.052	39.1846884057971	30.9525	710	70	299.797101449275	240
GCA_022405855.1_ASM2240585v1	9	0	0	0	MSSA	134	1445	50.1	220.441044776119	113.5	2.98e-06	0	2.75444365471215e-08	6.075e-30	100	25.137	39.5021641791045	31.195	728	70	305.10447761194	243
GCA_022405895.1_ASM2240589v1	15	1	1	0	MRSA	131	1453	50.1	223.042748091603	114	3.06e-06	0	3.04647325478547e-08	3.88e-30	100	25.141	39.8277633587786	31.218	710	70	304.358778625954	241
GCA_022405915.1_ASM2240591v1	9	0	0	0	MSSA	135	1445	50.1	218.91037037037	112	2.98e-06	0	2.73391444280987e-08	6.38e-29	100	25.137	39.5638074074074	31.25	728	70	302.592592592593	243
GCA_022405955.1_ASM2240595v1	9	0	0	0	MSSA	133	1445	50.1	221.306015037594	114	2.98e-06	0	2.77202593819146e-08	7.12e-30	100	25.137	39.6048872180451	31.25	728	70	304.360902255639	243
GCA_022405975.1_ASM2240597v1	10	1	0	0	MRSA	130	1453	50.1	224.096923076923	115	3.06e-06	0	3.04390001277288e-08	2.26e-30	100	25.141	39.8937307692308	31.2765	710	70	306.723076923077	242
GCA_022406035.1_ASM2240603v1	10	1	0	0	MRSA	140	1436	50.1	214.044285714286	112	2.91e-06	0	2.33547401327708e-08	5.385e-29	100	25.052	39.0243857142857	30.8725	710	70	298.128571428571	239.5
GCA_022406055.1_ASM2240605v1	10	1	0	0	MRSA	130	1453	50.1	224.063076923077	115	3.06e-06	0	3.04390001277288e-08	2.26e-30	100	25.141	39.8905384615385	31.2765	710	70	306.723076923077	242
GCA_022406075.1_ASM2240607v1	9	0	0	0	MSSA	135	1445	50.1	219.162962962963	113	2.98e-06	0	2.73394725762466e-08	1.15e-29	100	25.137	39.500962962963	31.25	728	70	303.4	243
GCA_022406125.1_ASM2240612v1	8	0	0	0	MSSA	131	1437	50.1	223.770992366412	114	2.98e-06	0	2.56780898185803e-08	4.75e-30	100	25.141	39.8849236641221	31.579	710	70	305.961832061069	243
GCA_022406315.1_ASM2240631v1	10	1	0	0	MRSA	129	1453	50.1	225.303875968992	116	3.06e-06	0	3.06749611480987e-08	6.4e-31	100	25.141	39.8699302325581	31.22	710	70	308.527131782946	243
GCA_022406675.1_ASM2240667v1	20	2	1	0	MRSA	140	1446	50.1	215.006428571429	113	3.03e-06	0	3.30809032999347e-08	2.329e-29	100	25.141	38.9118571428571	30.945	710	70	305.857142857143	244.5
GCA_022406795.1_ASM2240679v1	10	1	0	0	MRSA	128	1452	50.1	226.40078125	116	3.03e-06	0	2.75871037061063e-08	3.415e-30	100	25.26	40.1585703125	31.2915	727	70	306.6875	243
GCA_022493095.1_ASM2249309v1	9	0	0	0	MSSA	131	1452	51.2	223.439694656489	114	5.76e-07	0	5.66225735178839e-09	4.75e-30	100	25.235	39.7863664122137	31.25	710	70	306.343511450382	243
GCA_022494565.1_ASM2249456v1	12	0	1	0	MRSA	129	1441	50.4	225.207751937984	118	2.02e-06	0	2.11824273390484e-08	1.43e-30	100	25.141	39.8163410852713	31.25	727	70	308.93023255814	243
GCA_022532145.1_ASM2253214v1	11	1	1	0	MRSA	130	1441	50.4	224.633846153846	118.5	2.02e-06	0	2.37887163595173e-08	8.74e-31	100	25.141	39.7616769230769	31.2685	727	70	307.8	242
GCA_022682325.1_ASM2268232v1	12	0	1	0	MRSA	129	1441	50.4	225.207751937984	118	2.02e-06	0	2.11824273390484e-08	1.43e-30	100	25.141	39.8163410852713	31.25	727	70	308.93023255814	243
GCA_022691325.1_ASM2269132v1	27	1	1	0	MRSA	146	1445	50.1	209.775342465753	111.5	2.98e-06	0	2.44831226317447e-08	9.675e-29	100	25.137	39.374595890411	31.4575	728	68	290.91095890411	238.5
GCA_022691345.1_ASM2269134v1	27	1	1	0	MRSA	148	1445	50.1	207.458108108108	110.5	2.98e-06	0	2.41576661096941e-08	2.685e-28	100	25.137	39.3005743243243	31.5905	728	68	287.722972972973	237
GCA_022691365.1_ASM2269136v1	15	1	1	0	MRSA	144	1445	50.1	211.575694444444	112	2.98e-06	0	2.65380576679563e-08	7.765e-29	100	25.137	39.3349791666667	31.293	728	68	293.576388888889	239.5
GCA_022691385.1_ASM2269138v1	15	1	1	0	MRSA	143	1445	50.1	212.7	112	2.98e-06	0	2.49963657635364e-08	6.38e-29	100	25.137	39.4308531468531	31.336	728	68	294.510489510489	240
GCA_022691405.1_ASM2269140v1	15	1	1	0	MRSA	143	1445	50.1	212.691608391608	112	2.98e-06	0	2.73809811481518e-08	6.38e-29	100	25.137	39.4491048951049	31.336	728	68	294.244755244755	240
GCA_022691425.1_ASM2269142v1	15	1	1	0	MRSA	144	1445	50.1	211.465972222222	112	2.98e-06	0	2.48255507239119e-08	7.765e-29	100	25.137	39.3744305555556	31.293	728	68	293.048611111111	238.5
GCA_022693185.1_ASM2269318v1	27	1	1	0	MRSA	147	1445	50.1	208.712925170068	111	2.98e-06	0	2.4327512069624e-08	1.02e-28	100	25.137	39.3360204081633	31.579	728	68	289.78231292517	238
GCA_022693225.1_ASM2269322v1	26	1	0	0	MRSA	143	1445	50.1	210.341258741259	111	2.98e-06	0	2.49967545747254e-08	1.02e-28	100	25.137	39.3787902097902	31.25	728	68	292.566433566434	239
GCA_022693245.1_ASM2269324v1	27	1	1	0	MRSA	147	1445	50.1	208.733333333333	111	2.98e-06	0	2.44737136342499e-08	1.02e-28	100	25.137	39.2782176870748	31.336	728	68	290.578231292517	239
GCA_022693265.1_ASM2269326v1	27	1	1	0	MRSA	147	1445	50.1	208.381632653061	111	2.98e-06	0	2.4351865607039e-08	1.02e-28	100	25.137	39.3372176870748	31.336	728	68	289.054421768707	237
GCA_022693305.1_ASM2269330v1	27	1	1	0	MRSA	146	1445	50.1	209.745890410959	111.5	2.98e-06	0	2.44831226317447e-08	9.675e-29	100	25.137	39.3730753424658	31.4575	728	68	290.821917808219	238
GCA_022693325.1_ASM2269332v1	27	1	1	0	MRSA	146	1445	50.1	209.775342465753	111.5	2.98e-06	0	2.44831226317447e-08	9.675e-29	100	25.137	39.374595890411	31.4575	728	68	290.91095890411	238.5
GCA_022699245.1_ASM2269924v1	12	2	1	0	MRSA	137	1445	50.1	217.051824817518	113	2.98e-06	0	2.44517466992311e-08	1.15e-29	100	25.137	39.3694452554745	31.14	728	70	300.832116788321	240
GCA_022699285.1_ASM2269928v1	12	1	1	0	MRSA	137	1445	50.1	217.035766423358	113	2.98e-06	0	2.69407977941216e-08	1.15e-29	100	25.137	39.388496350365	31.25	728	70	300.554744525547	240
GCA_022809795.1_ASM2280979v1	16	0	1	0	MRSA	137	1445	50.1	217.16496350365	113	2.98e-06	0	2.5766751042659e-08	1.15e-29	100	25.137	39.2023576642336	30.943	728	70	303.554744525547	243
GCA_022869625.1_ASM2286962v1	9	0	0	0	MSSA	132	1451	50.1	222.543181818182	113.5	2.71e-06	0	2.59881856314426e-08	4.595e-30	100	25.137	39.7569318181818	31.2915	710	70	304.962121212121	240.5
GCA_022870005.1_ASM2287000v1	16	1	1	0	MRSA	132	1451	51.2	222.703787878788	116	5.76e-07	0	6.74073825265392e-09	2.732e-30	100	25.235	39.7621742424242	31.2915	710	70	305.810606060606	242
GCA_022870625.1_ASM2287062v1	14	0	1	0	MRSA	136	1445	50.1	218.035294117647	113	2.98e-06	0	2.49579031830198e-08	9.31e-30	100	25.137	39.3874558823529	31.051	728	70	302.669117647059	242
GCA_023170045.1_ASM2317004v1	13	1	1	0	MRSA	137	1452	51.2	217.075912408759	113	5.76e-07	0	6.35427524510544e-09	4.11e-29	100	25.235	39.4400218978102	31.25	710	70	300.810218978102	240
GCA_023223475.1_ASM2322347v1	10	1	1	0	MRSA	135	1427	50.1	218.108888888889	112	9.6e-07	0	1.29754676385757e-08	6.1e-29	100	25.083	39.3483481481481	31.169	710	70	303.177777777778	242
GCA_023657535.1_ASM2365753v1	9	0	0	0	MSSA	135	1436	50.1	219.822222222222	113	2.91e-06	0	2.76363903620881e-08	4.75e-30	100	25.052	39.3539333333333	30.962	728	70	304.881481481482	240
GCA_023657555.1_ASM2365755v1	9	0	0	0	MSSA	135	1436	50.1	219.822222222222	113	2.91e-06	0	2.76363903620881e-08	4.75e-30	100	25.052	39.3539333333333	30.962	728	70	304.881481481482	240
GCA_024172245.1_ASM2417224v1	11	1	1	0	MRSA	135	1452	51.2	219.217777777778	113	5.76e-07	0	5.47063487803869e-09	1.15e-29	100	25.235	39.6117851851852	31.333	710	70	302.348148148148	240
GCA_024220055.1_ASM2422005v1	8	1	0	0	MRSA	133	1437	50.1	219.978195488722	113	2.98e-06	0	2.54696464713016e-08	8.58e-30	100	25.091	39.9224436090226	31.602	727	38	299.90977443609	240
GCA_024296825.1_ASM2429682v1	9	0	0	0	MSSA	131	1451	50.1	223.268702290076	114	2.71e-06	0	2.61865684387727e-08	4.75e-30	100	25.235	39.7968167938931	31.25	710	70	306.038167938931	241
GCA_024296845.1_ASM2429684v1	10	2	0	0	MRSA	139	1436	50.1	215.088489208633	112	2.91e-06	0	2.23378790321447e-08	3.7e-29	100	25.052	39.0575035971223	30.802	710	70	298.956834532374	240
GCA_024363345.1_ASM2436334v1	11	1	1	0	MRSA	136	1451	50.1	217.5125	113	2.64e-06	0	3.58051393622466e-08	2.63e-29	100	25.14	39.4995735294118	31.404	728	70	300.705882352941	240
GCA_024363365.1_ASM2436336v1	11	1	1	0	MRSA	134	1451	50.1	220.317910447761	113	2.64e-06	0	2.73096936723534e-08	9.31e-30	100	25.14	39.7097164179104	31.4575	728	70	301.34328358209	240
GCA_024363385.1_ASM2436338v1	11	1	1	0	MRSA	135	1451	50.1	214.878518518519	112	2.64e-06	0	2.71073996538191e-08	4.97e-29	100	25.14	39.7561111111111	31.472	728	66	296.740740740741	238
GCA_024363465.1_ASM2436346v1	11	1	1	0	MRSA	133	1451	50.1	220.289473684211	113	2.64e-06	0	2.75653304668837e-08	1.15e-29	100	25.14	39.6944060150376	31.336	728	70	301.977443609023	240
GCA_024363485.1_ASM2436348v1	13	1	1	0	MRSA	135	1451	50.1	219.353333333333	113	2.64e-06	0	2.71073999044113e-08	1.15e-29	100	25.14	39.5947555555556	31.472	728	70	301.881481481482	240
GCA_024723375.2_ASM2472337v2	8	0	0	0	MSSA	132	1437	50.1	222.495454545455	115	2.98e-06	0	2.55487275544256e-08	2.725e-30	100	25.034	39.9588106060606	31.5905	727	70	303.742424242424	242
GCA_024734775.1_ASM2473477v1	9	0	0	0	MSSA	132	1450	50.1	222.230303030303	114	2.81e-06	0	2.22627065815611e-08	5.935e-30	100	25.141	39.6514696969697	31.191	728	70	305.992424242424	242
GCA_024741375.1_ASM2474137v1	9	0	0	0	MSSA	131	1448	50.1	223.226717557252	114	2.71e-06	0	2.60882351927352e-08	1.41e-30	100	25.034	39.8201221374046	31.441	727	70	304.931297709924	241
GCA_024741395.1_ASM2474139v1	9	0	0	0	MSSA	131	1444	50.1	221.980916030534	118	2.71e-06	0	3.46336823124797e-08	7.07e-31	100	25.14	39.8765954198473	31.336	710	70	306.137404580153	243
GCA_024741455.1_ASM2474145v1	9	0	0	0	MSSA	132	1447	50.1	221.982575757576	114	2.71e-06	0	2.18593366939374e-08	4.265e-30	100	25.034	39.6400151515152	31.091	727	70	304.712121212121	240
GCA_024741475.1_ASM2474147v1	9	0	0	0	MSSA	130	1448	50.1	224.114615384615	115	1.63e-06	0	1.36602039002358e-08	1.11e-30	100	25.034	39.88	31.3545	727	70	307.430769230769	243
GCA_024741495.1_ASM2474149v1	8	0	0	0	MSSA	131	1443	50.1	222.812977099237	114	2.71e-06	0	2.76424170701141e-08	4.58e-30	100	25.137	39.7640839694657	31.25	728	70	306.06106870229	241
GCA_024741515.1_ASM2474151v1	9	0	0	0	MSSA	135	1434	50.1	218.9	113	2.71e-06	0	2.53383141848168e-08	7.12e-30	100	25.137	39.4501333333333	31.132	728	70	303.266666666667	240
GCA_024741535.1_ASM2474153v1	9	0	0	0	MSSA	134	1437	50.1	219.257462686567	112.5	2.96e-06	0	3.71912342113512e-08	9.31e-30	100	25.172	39.568223880597	31.3345	727	70	299.731343283582	239.5
GCA_024741575.1_ASM2474157v1	8	0	0	0	MSSA	132	1449	50.1	221.306060606061	113.5	2.71e-06	0	2.40360703706976e-08	9.31e-30	100	25.141	39.8673484848485	31.5255	710	70	302.265151515152	240.5
GCA_024741595.1_ASM2474159v1	9	0	0	0	MSSA	133	1449	51.2	221.31954887218	113	5.61e-07	0	5.58989998971917e-09	8.58e-30	100	25.034	39.6527518796992	31.579	727	70	303.195488721805	241
GCA_024741655.1_ASM2474165v1	8	0	0	0	MSSA	134	1446	50.1	219.090298507463	113.5	2.71e-06	0	2.83070239052461e-08	9.31e-30	100	25.141	39.5109626865672	31.091	727	70	305.985074626866	243
GCA_024741675.1_ASM2474167v1	9	0	0	0	MSSA	131	1448	50.1	223.209923664122	114	2.71e-06	0	2.62836374591868e-08	4.58e-30	100	25.034	39.7669389312977	31.373	727	70	306.213740458015	243
GCA_024741695.1_ASM2474169v1	9	0	0	0	MSSA	131	1444	50.1	222.76641221374	114	3.06e-06	0	2.8863104423843e-08	4.58e-30	100	25.141	39.8368396946565	31.333	728	70	307.038167938931	243
GCA_024741715.1_ASM2474171v1	9	0	0	0	MSSA	134	1446	50.1	220.576119402985	114	2.71e-06	0	3.20122323616336e-08	5.745e-30	100	25.067	39.4634626865672	31.0025	728	70	305.037313432836	241
GCA_024741735.1_ASM2474173v1	9	0	0	0	MSSA	139	1436	50.1	215.169784172662	113	2.91e-06	0	2.34843079928189e-08	6.25e-29	100	25.052	38.9372589928058	30.595	728	70	305.330935251799	240
GCA_024741775.1_ASM2474177v1	8	0	0	0	MSSA	130	1450	50.8	224.258461538462	115	6.02e-07	0	5.73908961558098e-09	2.7775e-30	100	25.141	39.7272692307692	31.047	728	70	308.869230769231	243
GCA_024925485.1_ASM2492548v1	14	0	1	0	MRSA	136	1451	51.2	218.476470588235	113	5.76e-07	0	7.07545610552544e-09	1.004e-29	100	25.235	39.5568676470588	31.3345	710	70	301.272058823529	240
GCA_025152705.1_ASM2515270v1	15	1	1	0	MRSA	137	1452	51.2	216.949635036496	113	5.76e-07	0	7.82142852943974e-09	4.11e-29	100	25.235	39.4916788321168	31.333	710	70	299.583941605839	239
GCA_025232045.1_ASM2523204v1	15	1	1	0	MRSA	133	1452	51.2	221.292481203008	113	5.76e-07	0	7.2353060480021e-09	8.58e-30	100	25.235	39.5932706766917	30.962	710	70	304.864661654135	241
GCA_025259685.1_ASM2525968v1	14	0	1	0	MRSA	136	1445	50.1	218.026470588235	113	2.98e-06	0	2.74652561241962e-08	9.31e-30	100	25.137	39.4066470588235	31.195	728	70	302.389705882353	242
GCA_025558945.1_ASM2555894v1	9	0	0	0	MSSA	135	1454	53.9	218.901481481481	115	7.3e-08	0	1.21720611092108e-09	5.51e-30	100	25.108	39.7042296296296	31.373	727	70	298.881481481482	240
GCA_025559045.1_ASM2555904v1	9	0	0	0	MSSA	135	1454	53.9	218.883703703704	115	7.3e-08	0	1.21720545536553e-09	6.7e-30	100	25.108	39.7146592592593	31.373	727	70	298.888888888889	240
GCA_025559085.1_ASM2555908v1	10	0	0	0	MSSA	142	1436	50.1	213.237323943662	111.5	2.91e-06	0	3.13172794323782e-08	9.225e-29	100	25.052	38.9399436619718	30.926	728	68	298.929577464789	240
GCA_025559125.1_ASM2555912v1	10	0	0	0	MSSA	142	1436	50.1	213.237323943662	111.5	2.91e-06	0	3.13172794323782e-08	9.225e-29	100	25.052	38.9399436619718	30.926	728	68	298.929577464789	240
GCA_025559225.1_ASM2555922v1	10	0	0	0	MSSA	137	1452	50.1	217.570802919708	115	1.73e-06	0	1.38228914195241e-08	5.56e-30	100	25.108	39.4520291970803	31.287	727	70	298.832116788321	240
GCA_025559265.1_ASM2555926v1	9	0	0	0	MSSA	135	1451	50.4	219.36	113	1.57e-06	0	1.27629807893892e-08	6.7e-30	100	25.108	39.5993407407407	31.336	727	70	300.711111111111	240
GCA_025559325.1_ASM2555932v1	10	0	0	0	MSSA	142	1436	50.1	213.619718309859	112	2.91e-06	0	2.33043352188385e-08	7.04e-29	100	25.052	38.848985915493	30.7345	728	70	301.464788732394	240
GCA_025559465.1_ASM2555946v1	8	0	0	0	MSSA	146	1383	50.8	206.035616438356	109	9.71e-07	0	1.72012800720937e-08	9.33e-28	100	25.108	39.0257739726027	30.344	728	67	294.198630136986	240
GCA_025559525.1_ASM2555952v1	9	0	0	0	MSSA	140	1436	50.1	213.691428571429	111.5	2.91e-06	0	3.16682405804359e-08	9.225e-29	100	25.052	39.0615142857143	30.8555	728	68	296.735714285714	239.5
GCA_025559565.1_ASM2555956v1	8	0	0	0	MSSA	140	1437	50.1	212.591428571429	112	2.71e-06	0	2.47293285567979e-08	7.765e-29	100	25.141	39.5585285714286	31.1475	727	70	296.607142857143	238.5
GCA_025559585.1_ASM2555958v1	9	0	0	0	MSSA	147	1383	50.8	205.674829931973	110	9.71e-07	0	1.70842645705829e-08	4.96e-28	100	25.108	38.9763605442177	30.493	728	67	294.353741496599	240
GCA_025559625.1_ASM2555962v1	9	0	0	0	MSSA	136	1454	53.9	218.485294117647	112	7.3e-08	0	1.20823622888635e-09	1.435e-29	100	25.108	39.5377352941176	31.3645	727	70	299.764705882353	240
GCA_025559645.1_ASM2555964v1	8	0	0	0	MSSA	147	1383	50.8	205.308163265306	108	9.71e-07	0	1.70531086832167e-08	1.37e-27	100	25.108	38.9964897959184	30.519	728	67	292.414965986395	239
GCA_025559665.1_ASM2555966v1	9	0	0	0	MSSA	136	1382	50.4	214.922058823529	112.5	2.09e-06	0	2.06355494807308e-08	5.15e-29	100	25.141	39.5444338235294	31.235	728	70	298.073529411765	240
GCA_025559705.1_ASM2555970v1	9	0	0	0	MSSA	138	1447	50.1	214.85	113.5	2.71e-06	0	3.1452211538895e-08	2.685e-29	100	25.141	39.4231884057971	31.4265	729	63	299.826086956522	240
GCA_025559725.1_ASM2555972v1	9	0	0	0	MSSA	142	1436	50.1	212.702816901408	110.5	2.91e-06	0	2.31261456416792e-08	1.835e-28	100	25.052	38.8161126760563	30.6085	728	70	299.767605633803	239.5
GCA_025559765.1_ASM2555976v1	9	0	0	0	MSSA	136	1454	53.9	218.485294117647	112	7.3e-08	0	1.20823622888635e-09	1.435e-29	100	25.108	39.5377352941176	31.3645	727	70	299.764705882353	240
GCA_025559785.1_ASM2555978v1	9	0	0	0	MSSA	133	1454	53.9	222.151879699248	115	7.24e-08	0	1.15857237980105e-09	6.28e-30	100	25.108	39.7368120300752	31.336	727	70	303.075187969925	240
GCA_025560805.1_ASM2556080v1	8	0	0	0	MSSA	136	1439	50.1	216.651470588235	112	2.71e-06	0	2.5596228722661e-08	1.665e-29	100	25.141	39.8102058823529	31.1475	727	70	300.617647058824	240
GCA_025560825.1_ASM2556082v1	9	0	0	0	MSSA	139	1433	50.4	215.538848920863	112	2.12e-06	0	1.78995792182962e-08	6.38e-29	100	25.052	39.0298489208633	30.667	728	70	302.36690647482	240
GCA_025561605.1_ASM2556160v1	10	0	0	0	MSSA	141	1436	50.1	214.597163120567	112	2.91e-06	0	2.34788133390501e-08	6.38e-29	100	25.052	38.9172765957447	30.802	728	70	302.45390070922	240
GCA_025561625.1_ASM2556162v1	8	0	0	0	MSSA	140	1437	50.8	213.063571428571	112	6.24e-07	0	5.73284340438017e-09	7.765e-29	100	25.141	39.2460142857143	30.922	727	70	297.378571428571	239.5
GCA_026167765.1_ASM2616776v1	9	0	0	0	MSSA	131	1451	50.1	223.387022900763	114	2.71e-06	0	2.61865687278659e-08	4.75e-30	100	25.137	39.7994732824427	31.25	710	70	305.793893129771	241
GCA_026547005.1_ASM2654700v1	13	0	1	0	MRSA	128	1452	50.1	227.478125	119	3.03e-06	0	3.44991277688224e-08	4.34e-31	100	25.07	40.0709453125	30.9525	727	70	310	248
GCA_026547035.1_ASM2654703v1	15	1	1	0	MRSA	128	1452	50.1	228.70390625	119.5	3.03e-06	0	2.42647527688224e-08	3.21e-31	100	25.07	40.0825546875	31.106	727	70	311.9453125	254.5
GCA_026547075.1_ASM2654707v1	19	1	1	0	MRSA	130	1452	50.1	227.493846153846	119.5	3.03e-06	0	2.38914493831566e-08	3.21e-31	100	25.07	39.9084923076923	30.9545	727	70	312.053846153846	254.5
GCA_026547095.1_ASM2654709v1	15	1	1	0	MRSA	131	1452	50.1	225.324427480916	120	3.03e-06	0	2.54876973619028e-08	2.61e-31	100	25.07	40.3215190839695	30.962	727	70	309.465648854962	250
GCA_026547145.1_ASM2654714v1	14	1	1	0	MRSA	130	1452	50.1	225.770769230769	119.5	3.03e-06	0	3.39683719569944e-08	3.21e-31	100	25.07	40.4689230769231	31.106	727	70	308.384615384615	248
GCA_026547185.1_ASM2654718v1	20	1	1	0	MRSA	131	1449	50.1	226.196946564886	119	3.03e-06	0	3.37098125952791e-08	3.81e-31	100	25.07	39.8333282442748	30.947	727	70	310.793893129771	250
GCA_026625205.1_ASM2662520v1	19	1	1	0	MRSA	133	1451	50.8	221.974436090226	116	6.24e-07	0	6.00383344010438e-09	7.14e-31	100	25.235	39.6393007518797	31.25	710	70	305.804511278195	241
GCA_026625245.1_ASM2662524v1	19	1	1	0	MRSA	132	1451	50.8	222.633333333333	115.5	6.24e-07	0	6.04931702722638e-09	7.39e-31	100	25.235	39.744	31.2855	710	70	304.924242424242	240.5
GCA_026625265.1_ASM2662526v1	19	1	1	0	MRSA	131	1451	50.8	223.236641221374	115	6.24e-07	0	6.10250548259364e-09	7.64e-31	100	25.235	39.7509770992366	31.25	710	70	305.427480916031	241
GCA_026625305.1_ASM2662530v1	20	1	1	0	MRSA	134	1451	52.4	220.270895522388	114.5	2.44e-07	0	3.12596263596931e-09	4.672e-30	100	25.235	39.608671641791	31.106	710	70	303.029850746269	240.5
GCA_026625325.1_ASM2662532v1	12	3	1	0	MRSA	130	1441	50.4	223.992307692308	115.5	2.02e-06	0	2.10296785911129e-08	3.005e-30	100	25.141	39.8165769230769	31.3345	727	70	307.123076923077	241
GCA_026625345.1_ASM2662534v1	15	1	1	0	MRSA	137	1452	51.2	217.056204379562	113	5.76e-07	0	7.02580809171126e-09	4.11e-29	100	25.235	39.4499708029197	31.333	710	70	300.693430656934	239
GCA_026625385.1_ASM2662538v1	15	3	1	0	MRSA	133	1441	50.4	221.482706766917	113	2.02e-06	0	2.05551362913823e-08	1.15e-29	100	25.141	39.6423383458647	31.333	727	70	305.157894736842	241
