"Genome"	"Sugar"	"Category"	"Transporter_Count"
"GCA_021491715.1_ASM2149171v1"	"glucose_transporters"	"MSSA"	19
"GCA_021491715.1_ASM2149171v1"	"lactose_transporters"	"MSSA"	5
"GCA_021491715.1_ASM2149171v1"	"mannitol_transporters"	"MSSA"	44
"GCA_021491715.1_ASM2149171v1"	"mannose_transporters"	"MSSA"	8
"GCA_021491715.1_ASM2149171v1"	"polysia_transporters"	"MSSA"	3
"GCA_021491715.1_ASM2149171v1"	"ribose_transporters"	"MSSA"	23
"GCA_021491715.1_ASM2149171v1"	"sia_transporters"	"MSSA"	5
"GCA_021491715.1_ASM2149171v1"	"sucrose_transporters"	"MSSA"	3
"GCA_021491735.1_ASM2149173v1"	"arabinose_transporters"	"MSSA"	22
"GCA_021491735.1_ASM2149173v1"	"galactose_transporters"	"MSSA"	2
"GCA_021491735.1_ASM2149173v1"	"glucose_transporters"	"MSSA"	19
"GCA_021491735.1_ASM2149173v1"	"lactose_transporters"	"MSSA"	5
"GCA_021491735.1_ASM2149173v1"	"mannitol_transporters"	"MSSA"	44
"GCA_021491735.1_ASM2149173v1"	"mannose_transporters"	"MSSA"	8
"GCA_021491735.1_ASM2149173v1"	"polysia_transporters"	"MSSA"	3
"GCA_021491735.1_ASM2149173v1"	"ribose_transporters"	"MSSA"	23
"GCA_021491735.1_ASM2149173v1"	"sia_transporters"	"MSSA"	5
"GCA_021491735.1_ASM2149173v1"	"sucrose_transporters"	"MSSA"	3
"GCA_021513355.1_ASM2151335v1"	"arabinose_transporters"	"MRSA"	21
"GCA_021513355.1_ASM2151335v1"	"galactose_transporters"	"MRSA"	2
"GCA_021513355.1_ASM2151335v1"	"glucose_transporters"	"MRSA"	19
"GCA_021513355.1_ASM2151335v1"	"lactose_transporters"	"MRSA"	4
"GCA_021513355.1_ASM2151335v1"	"mannitol_transporters"	"MRSA"	41
"GCA_021513355.1_ASM2151335v1"	"mannose_transporters"	"MRSA"	8
"GCA_021513355.1_ASM2151335v1"	"polysia_transporters"	"MRSA"	3
"GCA_021513355.1_ASM2151335v1"	"ribose_transporters"	"MRSA"	23
"GCA_021513355.1_ASM2151335v1"	"sia_transporters"	"MRSA"	5
"GCA_021513355.1_ASM2151335v1"	"sucrose_transporters"	"MRSA"	3
"GCA_021869805.1_ASM2186980v1"	"arabinose_transporters"	"MRSA"	22
"GCA_021869805.1_ASM2186980v1"	"galactose_transporters"	"MRSA"	2
"GCA_021869805.1_ASM2186980v1"	"glucose_transporters"	"MRSA"	19
"GCA_021869805.1_ASM2186980v1"	"lactose_transporters"	"MRSA"	6
"GCA_021869805.1_ASM2186980v1"	"mannitol_transporters"	"MRSA"	44
"GCA_021869805.1_ASM2186980v1"	"mannose_transporters"	"MRSA"	8
"GCA_021869805.1_ASM2186980v1"	"polysia_transporters"	"MRSA"	3
"GCA_021869805.1_ASM2186980v1"	"ribose_transporters"	"MRSA"	23
"GCA_021869805.1_ASM2186980v1"	"sia_transporters"	"MRSA"	6
"GCA_021869805.1_ASM2186980v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022221525.1_ASM2222152v1"	"arabinose_transporters"	"MRSA"	23
"GCA_022221525.1_ASM2222152v1"	"galactose_transporters"	"MRSA"	2
"GCA_022221525.1_ASM2222152v1"	"glucose_transporters"	"MRSA"	19
"GCA_022221525.1_ASM2222152v1"	"lactose_transporters"	"MRSA"	5
"GCA_022221525.1_ASM2222152v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022221525.1_ASM2222152v1"	"mannose_transporters"	"MRSA"	8
"GCA_022221525.1_ASM2222152v1"	"polysia_transporters"	"MRSA"	4
"GCA_022221525.1_ASM2222152v1"	"ribose_transporters"	"MRSA"	24
"GCA_022221525.1_ASM2222152v1"	"sia_transporters"	"MRSA"	7
"GCA_022221525.1_ASM2222152v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022226975.1_ASM2222697v1"	"arabinose_transporters"	"MSSA"	23
"GCA_022226975.1_ASM2222697v1"	"galactose_transporters"	"MSSA"	2
"GCA_022226975.1_ASM2222697v1"	"glucose_transporters"	"MSSA"	20
"GCA_022226975.1_ASM2222697v1"	"lactose_transporters"	"MSSA"	8
"GCA_022226975.1_ASM2222697v1"	"mannitol_transporters"	"MSSA"	42
"GCA_022226975.1_ASM2222697v1"	"mannose_transporters"	"MSSA"	8
"GCA_022226975.1_ASM2222697v1"	"polysia_transporters"	"MSSA"	3
"GCA_022226975.1_ASM2222697v1"	"ribose_transporters"	"MSSA"	21
"GCA_022226975.1_ASM2222697v1"	"sia_transporters"	"MSSA"	5
"GCA_022226975.1_ASM2222697v1"	"sucrose_transporters"	"MSSA"	3
"GCA_022369535.1_ASM2236953v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022369535.1_ASM2236953v1"	"galactose_transporters"	"MRSA"	2
"GCA_022369535.1_ASM2236953v1"	"glucose_transporters"	"MRSA"	18
"GCA_022369535.1_ASM2236953v1"	"lactose_transporters"	"MRSA"	5
"GCA_022369535.1_ASM2236953v1"	"mannitol_transporters"	"MRSA"	45
"GCA_022369535.1_ASM2236953v1"	"mannose_transporters"	"MRSA"	8
"GCA_022369535.1_ASM2236953v1"	"polysia_transporters"	"MRSA"	3
"GCA_022369535.1_ASM2236953v1"	"ribose_transporters"	"MRSA"	24
"GCA_022369535.1_ASM2236953v1"	"sia_transporters"	"MRSA"	5
"GCA_022369535.1_ASM2236953v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022369595.1_ASM2236959v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022369595.1_ASM2236959v1"	"galactose_transporters"	"MRSA"	2
"GCA_022369595.1_ASM2236959v1"	"glucose_transporters"	"MRSA"	19
"GCA_022369595.1_ASM2236959v1"	"lactose_transporters"	"MRSA"	6
"GCA_022369595.1_ASM2236959v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022369595.1_ASM2236959v1"	"mannose_transporters"	"MRSA"	8
"GCA_022369595.1_ASM2236959v1"	"polysia_transporters"	"MRSA"	3
"GCA_022369595.1_ASM2236959v1"	"ribose_transporters"	"MRSA"	26
"GCA_022369595.1_ASM2236959v1"	"sia_transporters"	"MRSA"	5
"GCA_022369595.1_ASM2236959v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022385275.1_ASM2238527v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022385275.1_ASM2238527v1"	"galactose_transporters"	"MRSA"	2
"GCA_022385275.1_ASM2238527v1"	"glucose_transporters"	"MRSA"	19
"GCA_022385275.1_ASM2238527v1"	"lactose_transporters"	"MRSA"	5
"GCA_022385275.1_ASM2238527v1"	"mannitol_transporters"	"MRSA"	41
"GCA_022385275.1_ASM2238527v1"	"mannose_transporters"	"MRSA"	8
"GCA_022385275.1_ASM2238527v1"	"polysia_transporters"	"MRSA"	3
"GCA_022385275.1_ASM2238527v1"	"ribose_transporters"	"MRSA"	23
"GCA_022385275.1_ASM2238527v1"	"sia_transporters"	"MRSA"	5
"GCA_022385275.1_ASM2238527v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022404575.1_ASM2240457v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022404575.1_ASM2240457v1"	"galactose_transporters"	"MRSA"	2
"GCA_022404575.1_ASM2240457v1"	"glucose_transporters"	"MRSA"	19
"GCA_022404575.1_ASM2240457v1"	"lactose_transporters"	"MRSA"	4
"GCA_022404575.1_ASM2240457v1"	"mannitol_transporters"	"MRSA"	42
"GCA_022404575.1_ASM2240457v1"	"mannose_transporters"	"MRSA"	8
"GCA_022404575.1_ASM2240457v1"	"polysia_transporters"	"MRSA"	3
"GCA_022404575.1_ASM2240457v1"	"ribose_transporters"	"MRSA"	26
"GCA_022404575.1_ASM2240457v1"	"sia_transporters"	"MRSA"	5
"GCA_022404575.1_ASM2240457v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022404595.1_ASM2240459v1"	"arabinose_transporters"	"MRSA"	19
"GCA_022404595.1_ASM2240459v1"	"galactose_transporters"	"MRSA"	2
"GCA_022404595.1_ASM2240459v1"	"glucose_transporters"	"MRSA"	19
"GCA_022404595.1_ASM2240459v1"	"lactose_transporters"	"MRSA"	4
"GCA_022404595.1_ASM2240459v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022404595.1_ASM2240459v1"	"mannose_transporters"	"MRSA"	8
"GCA_022404595.1_ASM2240459v1"	"polysia_transporters"	"MRSA"	3
"GCA_022404595.1_ASM2240459v1"	"ribose_transporters"	"MRSA"	22
"GCA_022404595.1_ASM2240459v1"	"sia_transporters"	"MRSA"	6
"GCA_022404595.1_ASM2240459v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022404615.1_ASM2240461v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022404615.1_ASM2240461v1"	"galactose_transporters"	"MRSA"	2
"GCA_022404615.1_ASM2240461v1"	"glucose_transporters"	"MRSA"	19
"GCA_022404615.1_ASM2240461v1"	"lactose_transporters"	"MRSA"	6
"GCA_022404615.1_ASM2240461v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022404615.1_ASM2240461v1"	"mannose_transporters"	"MRSA"	8
"GCA_022404615.1_ASM2240461v1"	"polysia_transporters"	"MRSA"	3
"GCA_022404615.1_ASM2240461v1"	"ribose_transporters"	"MRSA"	26
"GCA_022404615.1_ASM2240461v1"	"sia_transporters"	"MRSA"	5
"GCA_022404615.1_ASM2240461v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022404635.1_ASM2240463v1"	"arabinose_transporters"	"MRSA"	23
"GCA_022404635.1_ASM2240463v1"	"galactose_transporters"	"MRSA"	2
"GCA_022404635.1_ASM2240463v1"	"glucose_transporters"	"MRSA"	20
"GCA_022404635.1_ASM2240463v1"	"lactose_transporters"	"MRSA"	8
"GCA_022404635.1_ASM2240463v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022404635.1_ASM2240463v1"	"mannose_transporters"	"MRSA"	8
"GCA_022404635.1_ASM2240463v1"	"polysia_transporters"	"MRSA"	3
"GCA_022404635.1_ASM2240463v1"	"ribose_transporters"	"MRSA"	20
"GCA_022404635.1_ASM2240463v1"	"sia_transporters"	"MRSA"	5
"GCA_022404635.1_ASM2240463v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022404675.1_ASM2240467v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022404675.1_ASM2240467v1"	"galactose_transporters"	"MRSA"	2
"GCA_022404675.1_ASM2240467v1"	"glucose_transporters"	"MRSA"	19
"GCA_022404675.1_ASM2240467v1"	"lactose_transporters"	"MRSA"	4
"GCA_022404675.1_ASM2240467v1"	"mannitol_transporters"	"MRSA"	42
"GCA_022404675.1_ASM2240467v1"	"mannose_transporters"	"MRSA"	8
"GCA_022404675.1_ASM2240467v1"	"polysia_transporters"	"MRSA"	3
"GCA_022404675.1_ASM2240467v1"	"ribose_transporters"	"MRSA"	24
"GCA_022404675.1_ASM2240467v1"	"sia_transporters"	"MRSA"	5
"GCA_022404675.1_ASM2240467v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022404695.1_ASM2240469v1"	"arabinose_transporters"	"MRSA"	19
"GCA_022404695.1_ASM2240469v1"	"galactose_transporters"	"MRSA"	2
"GCA_022404695.1_ASM2240469v1"	"glucose_transporters"	"MRSA"	19
"GCA_022404695.1_ASM2240469v1"	"lactose_transporters"	"MRSA"	4
"GCA_022404695.1_ASM2240469v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022404695.1_ASM2240469v1"	"mannose_transporters"	"MRSA"	8
"GCA_022404695.1_ASM2240469v1"	"polysia_transporters"	"MRSA"	3
"GCA_022404695.1_ASM2240469v1"	"ribose_transporters"	"MRSA"	22
"GCA_022404695.1_ASM2240469v1"	"sia_transporters"	"MRSA"	6
"GCA_022404695.1_ASM2240469v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022404735.1_ASM2240473v1"	"arabinose_transporters"	"MSSA"	19
"GCA_022404735.1_ASM2240473v1"	"galactose_transporters"	"MSSA"	2
"GCA_022404735.1_ASM2240473v1"	"glucose_transporters"	"MSSA"	19
"GCA_022404735.1_ASM2240473v1"	"lactose_transporters"	"MSSA"	4
"GCA_022404735.1_ASM2240473v1"	"mannitol_transporters"	"MSSA"	43
"GCA_022404735.1_ASM2240473v1"	"mannose_transporters"	"MSSA"	8
"GCA_022404735.1_ASM2240473v1"	"polysia_transporters"	"MSSA"	3
"GCA_022404735.1_ASM2240473v1"	"ribose_transporters"	"MSSA"	22
"GCA_022404735.1_ASM2240473v1"	"sia_transporters"	"MSSA"	6
"GCA_022404735.1_ASM2240473v1"	"sucrose_transporters"	"MSSA"	3
"GCA_022404755.1_ASM2240475v1"	"arabinose_transporters"	"MRSA"	19
"GCA_022404755.1_ASM2240475v1"	"galactose_transporters"	"MRSA"	2
"GCA_022404755.1_ASM2240475v1"	"glucose_transporters"	"MRSA"	20
"GCA_022404755.1_ASM2240475v1"	"lactose_transporters"	"MRSA"	4
"GCA_022404755.1_ASM2240475v1"	"mannitol_transporters"	"MRSA"	43
"GCA_022404755.1_ASM2240475v1"	"mannose_transporters"	"MRSA"	8
"GCA_022404755.1_ASM2240475v1"	"polysia_transporters"	"MRSA"	3
"GCA_022404755.1_ASM2240475v1"	"ribose_transporters"	"MRSA"	23
"GCA_022404755.1_ASM2240475v1"	"sia_transporters"	"MRSA"	5
"GCA_022404755.1_ASM2240475v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022404775.1_ASM2240477v1"	"arabinose_transporters"	"MRSA"	20
"GCA_022404775.1_ASM2240477v1"	"galactose_transporters"	"MRSA"	2
"GCA_022404775.1_ASM2240477v1"	"glucose_transporters"	"MRSA"	19
"GCA_022404775.1_ASM2240477v1"	"lactose_transporters"	"MRSA"	4
"GCA_022404775.1_ASM2240477v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022404775.1_ASM2240477v1"	"mannose_transporters"	"MRSA"	8
"GCA_022404775.1_ASM2240477v1"	"polysia_transporters"	"MRSA"	3
"GCA_022404775.1_ASM2240477v1"	"ribose_transporters"	"MRSA"	22
"GCA_022404775.1_ASM2240477v1"	"sia_transporters"	"MRSA"	6
"GCA_022404775.1_ASM2240477v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405055.1_ASM2240505v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022405055.1_ASM2240505v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405055.1_ASM2240505v1"	"glucose_transporters"	"MRSA"	18
"GCA_022405055.1_ASM2240505v1"	"lactose_transporters"	"MRSA"	5
"GCA_022405055.1_ASM2240505v1"	"mannitol_transporters"	"MRSA"	45
"GCA_022405055.1_ASM2240505v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405055.1_ASM2240505v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405055.1_ASM2240505v1"	"ribose_transporters"	"MRSA"	24
"GCA_022405055.1_ASM2240505v1"	"sia_transporters"	"MRSA"	5
"GCA_022405055.1_ASM2240505v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405145.1_ASM2240514v1"	"arabinose_transporters"	"MRSA"	22
"GCA_022405145.1_ASM2240514v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405145.1_ASM2240514v1"	"glucose_transporters"	"MRSA"	19
"GCA_022405145.1_ASM2240514v1"	"lactose_transporters"	"MRSA"	4
"GCA_022405145.1_ASM2240514v1"	"mannitol_transporters"	"MRSA"	45
"GCA_022405145.1_ASM2240514v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405145.1_ASM2240514v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405145.1_ASM2240514v1"	"ribose_transporters"	"MRSA"	24
"GCA_022405145.1_ASM2240514v1"	"sia_transporters"	"MRSA"	5
"GCA_022405145.1_ASM2240514v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405205.1_ASM2240520v1"	"arabinose_transporters"	"MSSA"	21
"GCA_022405205.1_ASM2240520v1"	"galactose_transporters"	"MSSA"	2
"GCA_022405205.1_ASM2240520v1"	"glucose_transporters"	"MSSA"	19
"GCA_022405205.1_ASM2240520v1"	"lactose_transporters"	"MSSA"	5
"GCA_022405205.1_ASM2240520v1"	"mannitol_transporters"	"MSSA"	44
"GCA_022405205.1_ASM2240520v1"	"mannose_transporters"	"MSSA"	8
"GCA_022405205.1_ASM2240520v1"	"polysia_transporters"	"MSSA"	3
"GCA_022405205.1_ASM2240520v1"	"ribose_transporters"	"MSSA"	23
"GCA_022405205.1_ASM2240520v1"	"sia_transporters"	"MSSA"	5
"GCA_022405205.1_ASM2240520v1"	"sucrose_transporters"	"MSSA"	3
"GCA_022405235.1_ASM2240523v1"	"arabinose_transporters"	"MRSA"	19
"GCA_022405235.1_ASM2240523v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405235.1_ASM2240523v1"	"glucose_transporters"	"MRSA"	19
"GCA_022405235.1_ASM2240523v1"	"lactose_transporters"	"MRSA"	4
"GCA_022405235.1_ASM2240523v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022405235.1_ASM2240523v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405235.1_ASM2240523v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405235.1_ASM2240523v1"	"ribose_transporters"	"MRSA"	22
"GCA_022405235.1_ASM2240523v1"	"sia_transporters"	"MRSA"	6
"GCA_022405235.1_ASM2240523v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405255.1_ASM2240525v1"	"arabinose_transporters"	"MSSA"	21
"GCA_022405255.1_ASM2240525v1"	"galactose_transporters"	"MSSA"	2
"GCA_022405255.1_ASM2240525v1"	"glucose_transporters"	"MSSA"	19
"GCA_022405255.1_ASM2240525v1"	"lactose_transporters"	"MSSA"	5
"GCA_022405255.1_ASM2240525v1"	"mannitol_transporters"	"MSSA"	44
"GCA_022405255.1_ASM2240525v1"	"mannose_transporters"	"MSSA"	8
"GCA_022405255.1_ASM2240525v1"	"polysia_transporters"	"MSSA"	3
"GCA_022405255.1_ASM2240525v1"	"ribose_transporters"	"MSSA"	23
"GCA_022405255.1_ASM2240525v1"	"sia_transporters"	"MSSA"	5
"GCA_022405255.1_ASM2240525v1"	"sucrose_transporters"	"MSSA"	3
"GCA_022405295.1_ASM2240529v1"	"arabinose_transporters"	"MRSA"	24
"GCA_022405295.1_ASM2240529v1"	"galactose_transporters"	"MRSA"	1
"GCA_022405295.1_ASM2240529v1"	"glucose_transporters"	"MRSA"	19
"GCA_022405295.1_ASM2240529v1"	"lactose_transporters"	"MRSA"	5
"GCA_022405295.1_ASM2240529v1"	"mannitol_transporters"	"MRSA"	42
"GCA_022405295.1_ASM2240529v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405295.1_ASM2240529v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405295.1_ASM2240529v1"	"ribose_transporters"	"MRSA"	24
"GCA_022405295.1_ASM2240529v1"	"sia_transporters"	"MRSA"	6
"GCA_022405295.1_ASM2240529v1"	"sucrose_transporters"	"MRSA"	4
"GCA_022405315.1_ASM2240531v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022405315.1_ASM2240531v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405315.1_ASM2240531v1"	"glucose_transporters"	"MRSA"	19
"GCA_022405315.1_ASM2240531v1"	"lactose_transporters"	"MRSA"	4
"GCA_022405315.1_ASM2240531v1"	"mannitol_transporters"	"MRSA"	42
"GCA_022405315.1_ASM2240531v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405315.1_ASM2240531v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405315.1_ASM2240531v1"	"ribose_transporters"	"MRSA"	23
"GCA_022405315.1_ASM2240531v1"	"sia_transporters"	"MRSA"	5
"GCA_022405315.1_ASM2240531v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405355.1_ASM2240535v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022405355.1_ASM2240535v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405355.1_ASM2240535v1"	"glucose_transporters"	"MRSA"	18
"GCA_022405355.1_ASM2240535v1"	"lactose_transporters"	"MRSA"	6
"GCA_022405355.1_ASM2240535v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022405355.1_ASM2240535v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405355.1_ASM2240535v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405355.1_ASM2240535v1"	"ribose_transporters"	"MRSA"	26
"GCA_022405355.1_ASM2240535v1"	"sia_transporters"	"MRSA"	6
"GCA_022405355.1_ASM2240535v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405375.1_ASM2240537v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022405375.1_ASM2240537v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405375.1_ASM2240537v1"	"glucose_transporters"	"MRSA"	20
"GCA_022405375.1_ASM2240537v1"	"lactose_transporters"	"MRSA"	5
"GCA_022405375.1_ASM2240537v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022405375.1_ASM2240537v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405375.1_ASM2240537v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405375.1_ASM2240537v1"	"ribose_transporters"	"MRSA"	23
"GCA_022405375.1_ASM2240537v1"	"sia_transporters"	"MRSA"	5
"GCA_022405375.1_ASM2240537v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405415.1_ASM2240541v1"	"arabinose_transporters"	"MSSA"	20
"GCA_022405415.1_ASM2240541v1"	"galactose_transporters"	"MSSA"	2
"GCA_022405415.1_ASM2240541v1"	"glucose_transporters"	"MSSA"	19
"GCA_022405415.1_ASM2240541v1"	"lactose_transporters"	"MSSA"	4
"GCA_022405415.1_ASM2240541v1"	"mannitol_transporters"	"MSSA"	42
"GCA_022405415.1_ASM2240541v1"	"mannose_transporters"	"MSSA"	8
"GCA_022405415.1_ASM2240541v1"	"polysia_transporters"	"MSSA"	3
"GCA_022405415.1_ASM2240541v1"	"ribose_transporters"	"MSSA"	23
"GCA_022405415.1_ASM2240541v1"	"sia_transporters"	"MSSA"	5
"GCA_022405415.1_ASM2240541v1"	"sucrose_transporters"	"MSSA"	3
"GCA_022405435.1_ASM2240543v1"	"arabinose_transporters"	"MRSA"	21
"GCA_022405435.1_ASM2240543v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405435.1_ASM2240543v1"	"glucose_transporters"	"MRSA"	19
"GCA_022405435.1_ASM2240543v1"	"lactose_transporters"	"MRSA"	4
"GCA_022405435.1_ASM2240543v1"	"mannitol_transporters"	"MRSA"	42
"GCA_022405435.1_ASM2240543v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405435.1_ASM2240543v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405435.1_ASM2240543v1"	"ribose_transporters"	"MRSA"	25
"GCA_022405435.1_ASM2240543v1"	"sia_transporters"	"MRSA"	5
"GCA_022405435.1_ASM2240543v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405455.1_ASM2240545v1"	"arabinose_transporters"	"MRSA"	22
"GCA_022405455.1_ASM2240545v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405455.1_ASM2240545v1"	"glucose_transporters"	"MRSA"	19
"GCA_022405455.1_ASM2240545v1"	"lactose_transporters"	"MRSA"	5
"GCA_022405455.1_ASM2240545v1"	"mannitol_transporters"	"MRSA"	43
"GCA_022405455.1_ASM2240545v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405455.1_ASM2240545v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405455.1_ASM2240545v1"	"ribose_transporters"	"MRSA"	24
"GCA_022405455.1_ASM2240545v1"	"sia_transporters"	"MRSA"	5
"GCA_022405455.1_ASM2240545v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405495.1_ASM2240549v1"	"arabinose_transporters"	"MRSA"	23
"GCA_022405495.1_ASM2240549v1"	"galactose_transporters"	"MRSA"	1
"GCA_022405495.1_ASM2240549v1"	"glucose_transporters"	"MRSA"	20
"GCA_022405495.1_ASM2240549v1"	"lactose_transporters"	"MRSA"	15
"GCA_022405495.1_ASM2240549v1"	"mannitol_transporters"	"MRSA"	43
"GCA_022405495.1_ASM2240549v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405495.1_ASM2240549v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405495.1_ASM2240549v1"	"ribose_transporters"	"MRSA"	23
"GCA_022405495.1_ASM2240549v1"	"sia_transporters"	"MRSA"	6
"GCA_022405495.1_ASM2240549v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405555.1_ASM2240555v1"	"arabinose_transporters"	"MRSA"	23
"GCA_022405555.1_ASM2240555v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405555.1_ASM2240555v1"	"glucose_transporters"	"MRSA"	19
"GCA_022405555.1_ASM2240555v1"	"lactose_transporters"	"MRSA"	5
"GCA_022405555.1_ASM2240555v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022405555.1_ASM2240555v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405555.1_ASM2240555v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405555.1_ASM2240555v1"	"ribose_transporters"	"MRSA"	23
"GCA_022405555.1_ASM2240555v1"	"sia_transporters"	"MRSA"	5
"GCA_022405555.1_ASM2240555v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405575.1_ASM2240557v1"	"arabinose_transporters"	"MRSA"	19
"GCA_022405575.1_ASM2240557v1"	"galactose_transporters"	"MRSA"	2
"GCA_022405575.1_ASM2240557v1"	"glucose_transporters"	"MRSA"	19
"GCA_022405575.1_ASM2240557v1"	"lactose_transporters"	"MRSA"	4
"GCA_022405575.1_ASM2240557v1"	"mannitol_transporters"	"MRSA"	44
"GCA_022405575.1_ASM2240557v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405575.1_ASM2240557v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405575.1_ASM2240557v1"	"ribose_transporters"	"MRSA"	22
"GCA_022405575.1_ASM2240557v1"	"sia_transporters"	"MRSA"	6
"GCA_022405575.1_ASM2240557v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405615.1_ASM2240561v1"	"arabinose_transporters"	"MRSA"	23
"GCA_022405615.1_ASM2240561v1"	"galactose_transporters"	"MRSA"	1
"GCA_022405615.1_ASM2240561v1"	"glucose_transporters"	"MRSA"	20
"GCA_022405615.1_ASM2240561v1"	"lactose_transporters"	"MRSA"	13
"GCA_022405615.1_ASM2240561v1"	"mannitol_transporters"	"MRSA"	42
"GCA_022405615.1_ASM2240561v1"	"mannose_transporters"	"MRSA"	8
"GCA_022405615.1_ASM2240561v1"	"polysia_transporters"	"MRSA"	3
"GCA_022405615.1_ASM2240561v1"	"ribose_transporters"	"MRSA"	23
"GCA_022405615.1_ASM2240561v1"	"sia_transporters"	"MRSA"	6
"GCA_022405615.1_ASM2240561v1"	"sucrose_transporters"	"MRSA"	3
"GCA_022405655.1_ASM2240565v1"	"arabinose_transporters"	"MSSA"	22
"GCA_022405655.1_ASM2240565v1"	"galactose_transporters"	"MSSA"	2
"GCA_022405655.1_ASM2240565v1"	"glucose_transporters"	"MSSA"	19
"GCA_022405655.1_ASM2240565v1"	"lactose_transporters"	"MSSA"	5
"GCA_022405655.1_ASM2240565v1"	"mannitol_transporters"	"MSSA"	44
"GCA_022405655.1_ASM2240565v1"	"mannose_transporters"	"MSSA"	8
"GCA_022405655.1_ASM2240565v1"	"polysia_transporters"	"MSSA"	3
"GCA_022405655.1_ASM2240565v1"	"ribose_transporters"	"MSSA"	23
"GCA_022405655.1_ASM2240565v1"	"sia_transporters"	"MSSA"	5
